date,count,value,site,site_code,month,par,region
2022-09-30,95,1.2553684210526317,MSD,C7A,9,Turbidity,Southern Interior Delta
2022-10-01,95,1.084421052631579,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-02,96,1.0639583333333333,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-03,96,1.0529166666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-04,96,0.93,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-05,96,1.2061458333333333,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-06,96,0.983125,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-07,96,1.1154166666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-08,96,1.0944791666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-09,96,1.0376041666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-10,96,1.1596875,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-11,96,1.32625,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-12,96,1.1322916666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-13,95,1.1328421052631579,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-14,96,1.0705208333333334,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-15,96,1.089375,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-16,96,1.514375,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-17,96,1.9176041666666666,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-18,96,1.9483333333333333,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-19,96,1.6066666666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-20,96,1.5444791666666666,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-21,96,1.6391666666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-22,96,2.3989583333333333,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-23,94,2.77,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-24,96,2.355625,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-25,96,2.1615625,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-26,96,1.7347916666666667,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-27,96,1.4815625000000001,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-28,96,1.4767708333333334,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-29,96,1.86,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-30,96,3.1390625,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-10-31,95,2.5721052631578947,MSD,C7A,10,Turbidity,Southern Interior Delta
2022-11-01,96,1.8878125000000001,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-02,96,1.6948958333333333,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-03,96,1.7865625,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-04,96,1.660625,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-05,96,1.7778125,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-06,96,1.4910416666666666,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-07,96,1.5328125,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-08,96,1.8497916666666667,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-09,96,1.83875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-10,96,2.0875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-11,96,2.1978125,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-12,96,1.9415625,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-13,96,1.9873958333333333,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-14,96,1.90875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-15,96,1.859375,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-16,96,1.9513541666666667,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-17,96,1.9446875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-18,96,1.9503125,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-19,96,1.8014583333333334,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-20,96,1.8009375,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-21,96,1.6302083333333333,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-22,96,1.6548958333333332,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-23,96,1.70625,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-24,96,1.6619791666666666,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-25,96,1.7321875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-26,96,1.7237500000000001,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-27,96,1.7828125,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-28,96,1.5901041666666667,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-29,96,1.506875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-11-30,96,1.3921875,MSD,C7A,11,Turbidity,Southern Interior Delta
2022-12-01,96,1.5379166666666666,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-02,96,1.2442708333333334,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-03,96,1.2986458333333333,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-04,96,1.6473958333333334,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-05,96,1.8732291666666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-06,96,1.5503125,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-07,96,1.7730208333333333,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-08,96,1.614375,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-09,96,1.4291666666666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-10,96,2.2235416666666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-11,96,1.9291666666666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-12,96,2.3933333333333335,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-13,96,6.5109375,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-14,96,9.979479166666668,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-15,95,12.747789473684211,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-16,96,9.720104166666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-17,96,14.252604166666666,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-18,96,17.032395833333332,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-19,96,11.984479166666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-20,96,8.144375,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-21,96,6.104479166666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-22,96,5.028020833333334,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-23,96,4.347708333333333,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-24,96,4.084270833333333,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-25,96,3.4090625,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-26,96,3.094375,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-27,96,4.253541666666667,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-28,96,4.4018749999999995,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-29,96,7.370416666666666,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-30,96,25.699583333333333,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-12-31,96,20.6359375,MSD,C7A,12,Turbidity,Southern Interior Delta
2022-01-01,96,3.8328125,PPT,D29,1,Fluorescence,Central Delta
2022-01-02,96,3.8757291666666664,PPT,D29,1,Fluorescence,Central Delta
2022-01-03,96,3.8495833333333334,PPT,D29,1,Fluorescence,Central Delta
2022-01-04,96,3.7556249999999998,PPT,D29,1,Fluorescence,Central Delta
2022-01-05,96,3.6909375,PPT,D29,1,Fluorescence,Central Delta
2022-01-06,96,3.6548958333333332,PPT,D29,1,Fluorescence,Central Delta
2022-01-07,96,3.5722916666666666,PPT,D29,1,Fluorescence,Central Delta
2022-01-08,96,3.4557291666666665,PPT,D29,1,Fluorescence,Central Delta
2022-01-09,96,3.4003125,PPT,D29,1,Fluorescence,Central Delta
2022-01-10,96,3.3341666666666665,PPT,D29,1,Fluorescence,Central Delta
2022-01-11,96,3.1884375,PPT,D29,1,Fluorescence,Central Delta
2022-01-12,96,3.036770833333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-13,96,2.9575,PPT,D29,1,Fluorescence,Central Delta
2022-01-14,96,2.9484375,PPT,D29,1,Fluorescence,Central Delta
2022-01-15,96,2.9159375,PPT,D29,1,Fluorescence,Central Delta
2022-01-16,96,2.8923958333333335,PPT,D29,1,Fluorescence,Central Delta
2022-01-17,96,2.913854166666667,PPT,D29,1,Fluorescence,Central Delta
2022-01-18,96,2.9001041666666665,PPT,D29,1,Fluorescence,Central Delta
2022-01-19,96,2.890625,PPT,D29,1,Fluorescence,Central Delta
2022-01-20,96,2.9013541666666667,PPT,D29,1,Fluorescence,Central Delta
2022-01-21,96,2.9752083333333332,PPT,D29,1,Fluorescence,Central Delta
2022-01-22,96,2.9765625,PPT,D29,1,Fluorescence,Central Delta
2022-01-23,96,2.9605208333333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-24,96,3.0040625,PPT,D29,1,Fluorescence,Central Delta
2022-01-25,96,2.968958333333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-26,96,2.9603125,PPT,D29,1,Fluorescence,Central Delta
2022-01-27,96,3.0073958333333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-28,96,2.9739583333333335,PPT,D29,1,Fluorescence,Central Delta
2022-01-29,96,3.066145833333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-30,96,3.047083333333333,PPT,D29,1,Fluorescence,Central Delta
2022-01-31,96,3.1016666666666666,PPT,D29,1,Fluorescence,Central Delta
2022-02-01,96,3.2009375,PPT,D29,2,Fluorescence,Central Delta
2022-02-02,96,3.3902083333333333,PPT,D29,2,Fluorescence,Central Delta
2022-02-03,95,3.564421052631579,PPT,D29,2,Fluorescence,Central Delta
2022-02-04,96,3.5389583333333334,PPT,D29,2,Fluorescence,Central Delta
2022-02-05,96,3.7002083333333333,PPT,D29,2,Fluorescence,Central Delta
2022-02-06,96,3.69125,PPT,D29,2,Fluorescence,Central Delta
2022-02-07,95,3.698526315789474,PPT,D29,2,Fluorescence,Central Delta
2022-02-08,96,3.771354166666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-09,96,3.8719791666666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-10,96,3.96875,PPT,D29,2,Fluorescence,Central Delta
2022-02-11,96,4.041666666666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-12,95,4.399157894736842,PPT,D29,2,Fluorescence,Central Delta
2022-02-13,96,4.606875,PPT,D29,2,Fluorescence,Central Delta
2022-02-14,96,4.628020833333333,PPT,D29,2,Fluorescence,Central Delta
2022-02-15,96,4.833645833333334,PPT,D29,2,Fluorescence,Central Delta
2022-02-16,95,5.108631578947368,PPT,D29,2,Fluorescence,Central Delta
2022-02-17,96,5.105416666666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-18,96,4.853958333333333,PPT,D29,2,Fluorescence,Central Delta
2022-02-19,96,4.550625,PPT,D29,2,Fluorescence,Central Delta
2022-02-20,96,4.288854166666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-21,96,4.218541666666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-22,96,3.800104166666667,PPT,D29,2,Fluorescence,Central Delta
2022-02-23,96,3.1265625,PPT,D29,2,Fluorescence,Central Delta
2022-02-24,96,3.2160416666666665,PPT,D29,2,Fluorescence,Central Delta
2022-02-25,96,3.055,PPT,D29,2,Fluorescence,Central Delta
2022-02-26,96,3.1292708333333334,PPT,D29,2,Fluorescence,Central Delta
2022-02-27,96,3.13125,PPT,D29,2,Fluorescence,Central Delta
2022-02-28,96,3.050625,PPT,D29,2,Fluorescence,Central Delta
2022-03-01,96,3.0738541666666666,PPT,D29,3,Fluorescence,Central Delta
2022-03-02,96,3.0751041666666667,PPT,D29,3,Fluorescence,Central Delta
2022-03-03,96,3.158125,PPT,D29,3,Fluorescence,Central Delta
2022-03-04,96,3.174166666666667,PPT,D29,3,Fluorescence,Central Delta
2022-03-05,96,3.4357291666666665,PPT,D29,3,Fluorescence,Central Delta
2022-03-06,96,3.3915625,PPT,D29,3,Fluorescence,Central Delta
2022-03-07,96,3.356145833333333,PPT,D29,3,Fluorescence,Central Delta
2022-03-08,96,3.284375,PPT,D29,3,Fluorescence,Central Delta
2022-03-09,96,3.2295833333333333,PPT,D29,3,Fluorescence,Central Delta
2022-03-10,96,3.6603125,PPT,D29,3,Fluorescence,Central Delta
2022-03-11,95,3.8417894736842104,PPT,D29,3,Fluorescence,Central Delta
2022-03-12,96,3.745416666666667,PPT,D29,3,Fluorescence,Central Delta
2022-03-13,95,3.816421052631579,PPT,D29,3,Fluorescence,Central Delta
2022-03-14,96,3.7629166666666665,PPT,D29,3,Fluorescence,Central Delta
2022-03-15,96,3.5995833333333334,PPT,D29,3,Fluorescence,Central Delta
2022-03-16,96,3.4390625,PPT,D29,3,Fluorescence,Central Delta
2022-03-17,96,3.319375,PPT,D29,3,Fluorescence,Central Delta
2022-03-18,96,3.61,PPT,D29,3,Fluorescence,Central Delta
2022-03-19,96,3.3234375,PPT,D29,3,Fluorescence,Central Delta
2022-03-20,96,3.2975,PPT,D29,3,Fluorescence,Central Delta
2022-03-21,96,3.2551041666666665,PPT,D29,3,Fluorescence,Central Delta
2022-03-22,96,2.92,PPT,D29,3,Fluorescence,Central Delta
2022-03-23,95,2.9177894736842105,PPT,D29,3,Fluorescence,Central Delta
2022-03-24,96,2.8647916666666666,PPT,D29,3,Fluorescence,Central Delta
2022-03-25,96,2.8133333333333335,PPT,D29,3,Fluorescence,Central Delta
2022-03-26,96,3.0217708333333335,PPT,D29,3,Fluorescence,Central Delta
2022-03-27,96,2.9659375,PPT,D29,3,Fluorescence,Central Delta
2022-03-28,96,2.7259375,PPT,D29,3,Fluorescence,Central Delta
2022-03-29,96,2.627291666666667,PPT,D29,3,Fluorescence,Central Delta
2022-03-30,96,2.395,PPT,D29,3,Fluorescence,Central Delta
2022-03-31,96,2.619375,PPT,D29,3,Fluorescence,Central Delta
2022-04-01,96,2.6328125,PPT,D29,4,Fluorescence,Central Delta
2022-04-02,96,2.994479166666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-03,96,2.9930208333333335,PPT,D29,4,Fluorescence,Central Delta
2022-04-04,96,2.9971875,PPT,D29,4,Fluorescence,Central Delta
2022-04-05,96,2.9169791666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-06,96,2.496770833333333,PPT,D29,4,Fluorescence,Central Delta
2022-04-07,93,2.1663440860215055,PPT,D29,4,Fluorescence,Central Delta
2022-04-08,96,2.274583333333333,PPT,D29,4,Fluorescence,Central Delta
2022-04-09,96,2.6602083333333333,PPT,D29,4,Fluorescence,Central Delta
2022-04-10,96,2.748125,PPT,D29,4,Fluorescence,Central Delta
2022-04-11,96,2.7122916666666668,PPT,D29,4,Fluorescence,Central Delta
2022-04-12,96,2.35875,PPT,D29,4,Fluorescence,Central Delta
2022-04-13,96,2.2216666666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-14,96,1.8910416666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-15,96,1.8735416666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-16,96,1.768125,PPT,D29,4,Fluorescence,Central Delta
2022-04-17,96,1.765625,PPT,D29,4,Fluorescence,Central Delta
2022-04-18,96,1.8151041666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-19,96,1.8353125,PPT,D29,4,Fluorescence,Central Delta
2022-04-20,96,1.8269791666666666,PPT,D29,4,Fluorescence,Central Delta
2022-04-21,96,1.9035416666666667,PPT,D29,4,Fluorescence,Central Delta
2022-04-22,94,2.1857446808510637,PPT,D29,4,Fluorescence,Central Delta
2022-04-23,96,2.2540625,PPT,D29,4,Fluorescence,Central Delta
2022-04-24,96,1.8973958333333334,PPT,D29,4,Fluorescence,Central Delta
2022-04-25,96,1.8435416666666666,PPT,D29,4,Fluorescence,Central Delta
2022-04-26,73,2.309041095890411,PPT,D29,4,Fluorescence,Central Delta
2022-04-27,0,NA,PPT,D29,4,Fluorescence,Central Delta
2022-04-28,0,NA,PPT,D29,4,Fluorescence,Central Delta
2022-04-29,0,NA,PPT,D29,4,Fluorescence,Central Delta
2022-04-30,0,NA,PPT,D29,4,Fluorescence,Central Delta
2022-05-01,0,NA,PPT,D29,5,Fluorescence,Central Delta
2022-05-02,0,NA,PPT,D29,5,Fluorescence,Central Delta
2022-05-03,0,NA,PPT,D29,5,Fluorescence,Central Delta
2022-05-04,0,NA,PPT,D29,5,Fluorescence,Central Delta
2022-05-05,53,NA,PPT,D29,5,Fluorescence,Central Delta
2022-05-06,95,2.1767368421052633,PPT,D29,5,Fluorescence,Central Delta
2022-05-07,96,2.196875,PPT,D29,5,Fluorescence,Central Delta
2022-05-08,96,2.3926041666666666,PPT,D29,5,Fluorescence,Central Delta
2022-05-09,96,2.3625,PPT,D29,5,Fluorescence,Central Delta
2022-05-10,96,2.248125,PPT,D29,5,Fluorescence,Central Delta
2022-05-11,96,2.1257291666666664,PPT,D29,5,Fluorescence,Central Delta
2022-05-12,96,2.0271875,PPT,D29,5,Fluorescence,Central Delta
2022-05-13,96,2.0425,PPT,D29,5,Fluorescence,Central Delta
2022-05-14,96,2.023229166666667,PPT,D29,5,Fluorescence,Central Delta
2022-05-15,96,2.007604166666667,PPT,D29,5,Fluorescence,Central Delta
2022-05-16,96,2.0628125,PPT,D29,5,Fluorescence,Central Delta
2022-05-17,96,2.046666666666667,PPT,D29,5,Fluorescence,Central Delta
2022-05-18,96,2.049166666666667,PPT,D29,5,Fluorescence,Central Delta
2022-05-19,96,2.0788541666666664,PPT,D29,5,Fluorescence,Central Delta
2022-05-20,96,2.2754166666666666,PPT,D29,5,Fluorescence,Central Delta
2022-05-21,95,2.231684210526316,PPT,D29,5,Fluorescence,Central Delta
2022-05-22,94,2.33,PPT,D29,5,Fluorescence,Central Delta
2022-05-23,95,2.7423157894736843,PPT,D29,5,Fluorescence,Central Delta
2022-05-24,95,2.4361052631578946,PPT,D29,5,Fluorescence,Central Delta
2022-05-25,95,2.0817894736842106,PPT,D29,5,Fluorescence,Central Delta
2022-05-26,96,2.3360416666666666,PPT,D29,5,Fluorescence,Central Delta
2022-05-27,96,2.3622916666666667,PPT,D29,5,Fluorescence,Central Delta
2022-05-28,96,2.106145833333333,PPT,D29,5,Fluorescence,Central Delta
2022-05-29,96,1.9219791666666666,PPT,D29,5,Fluorescence,Central Delta
2022-05-30,96,1.780625,PPT,D29,5,Fluorescence,Central Delta
2022-05-31,96,1.654375,PPT,D29,5,Fluorescence,Central Delta
2022-06-01,96,1.4805208333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-02,96,1.5888541666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-03,96,1.7014583333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-04,96,1.6473958333333334,PPT,D29,6,Fluorescence,Central Delta
2022-06-05,96,1.5760416666666666,PPT,D29,6,Fluorescence,Central Delta
2022-06-06,96,1.6604166666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-07,96,1.6483333333333334,PPT,D29,6,Fluorescence,Central Delta
2022-06-08,96,1.6901041666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-09,96,1.6632291666666668,PPT,D29,6,Fluorescence,Central Delta
2022-06-10,96,1.6689583333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-11,96,1.6423958333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-12,96,1.5341666666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-13,96,1.5170833333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-14,96,1.5220833333333335,PPT,D29,6,Fluorescence,Central Delta
2022-06-15,96,1.5086458333333332,PPT,D29,6,Fluorescence,Central Delta
2022-06-16,96,1.5759375,PPT,D29,6,Fluorescence,Central Delta
2022-06-17,96,1.5592708333333334,PPT,D29,6,Fluorescence,Central Delta
2022-06-18,96,1.4969791666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-19,96,1.5480208333333334,PPT,D29,6,Fluorescence,Central Delta
2022-06-20,94,1.7279787234042554,PPT,D29,6,Fluorescence,Central Delta
2022-06-21,96,1.9002083333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-22,96,1.9748958333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-23,96,1.8844791666666667,PPT,D29,6,Fluorescence,Central Delta
2022-06-24,95,1.842,PPT,D29,6,Fluorescence,Central Delta
2022-06-25,96,1.8404166666666666,PPT,D29,6,Fluorescence,Central Delta
2022-06-26,96,1.8585416666666665,PPT,D29,6,Fluorescence,Central Delta
2022-06-27,96,1.8490625,PPT,D29,6,Fluorescence,Central Delta
2022-06-28,96,1.8573958333333334,PPT,D29,6,Fluorescence,Central Delta
2022-06-29,96,1.8745833333333333,PPT,D29,6,Fluorescence,Central Delta
2022-06-30,96,1.8925,PPT,D29,6,Fluorescence,Central Delta
2022-07-01,96,2.0326041666666668,PPT,D29,7,Fluorescence,Central Delta
2022-07-02,96,2.005729166666667,PPT,D29,7,Fluorescence,Central Delta
2022-07-03,96,2.233229166666667,PPT,D29,7,Fluorescence,Central Delta
2022-07-04,96,2.1931249999999998,PPT,D29,7,Fluorescence,Central Delta
2022-07-05,96,2.2184375,PPT,D29,7,Fluorescence,Central Delta
2022-07-06,96,2.1733333333333333,PPT,D29,7,Fluorescence,Central Delta
2022-07-07,96,2.10625,PPT,D29,7,Fluorescence,Central Delta
2022-07-08,96,2.0830208333333333,PPT,D29,7,Fluorescence,Central Delta
2022-07-09,96,2.131875,PPT,D29,7,Fluorescence,Central Delta
2022-07-10,96,2.026875,PPT,D29,7,Fluorescence,Central Delta
2022-07-11,96,1.8529166666666668,PPT,D29,7,Fluorescence,Central Delta
2022-07-12,96,1.9351041666666666,PPT,D29,7,Fluorescence,Central Delta
2022-07-13,96,2.027604166666667,PPT,D29,7,Fluorescence,Central Delta
2022-07-14,96,1.945625,PPT,D29,7,Fluorescence,Central Delta
2022-07-15,96,2.0070833333333336,PPT,D29,7,Fluorescence,Central Delta
2022-07-16,96,1.9847916666666667,PPT,D29,7,Fluorescence,Central Delta
2022-07-17,96,1.9997916666666666,PPT,D29,7,Fluorescence,Central Delta
2022-07-18,96,2.00125,PPT,D29,7,Fluorescence,Central Delta
2022-07-19,96,2.0975,PPT,D29,7,Fluorescence,Central Delta
2022-07-20,96,2.156458333333333,PPT,D29,7,Fluorescence,Central Delta
2022-07-21,96,2.28625,PPT,D29,7,Fluorescence,Central Delta
2022-07-22,96,2.314375,PPT,D29,7,Fluorescence,Central Delta
2022-07-23,96,2.2540625,PPT,D29,7,Fluorescence,Central Delta
2022-07-24,96,2.1902083333333335,PPT,D29,7,Fluorescence,Central Delta
2022-07-25,96,2.2021875,PPT,D29,7,Fluorescence,Central Delta
2022-07-26,96,1.7579166666666666,PPT,D29,7,Fluorescence,Central Delta
2022-07-27,96,1.2505208333333333,PPT,D29,7,Fluorescence,Central Delta
2022-07-28,96,1.2858333333333334,PPT,D29,7,Fluorescence,Central Delta
2022-07-29,96,1.3354166666666667,PPT,D29,7,Fluorescence,Central Delta
2022-07-30,96,1.38625,PPT,D29,7,Fluorescence,Central Delta
2022-07-31,96,1.5191666666666666,PPT,D29,7,Fluorescence,Central Delta
2022-08-01,96,1.481875,PPT,D29,8,Fluorescence,Central Delta
2022-08-02,96,1.5217708333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-03,96,1.5453125,PPT,D29,8,Fluorescence,Central Delta
2022-08-04,96,1.6038541666666666,PPT,D29,8,Fluorescence,Central Delta
2022-08-05,96,1.6652083333333334,PPT,D29,8,Fluorescence,Central Delta
2022-08-06,96,1.7269791666666667,PPT,D29,8,Fluorescence,Central Delta
2022-08-07,96,1.6598958333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-08,96,1.6505208333333334,PPT,D29,8,Fluorescence,Central Delta
2022-08-09,96,1.5914583333333334,PPT,D29,8,Fluorescence,Central Delta
2022-08-10,96,1.5420833333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-11,96,1.5731249999999999,PPT,D29,8,Fluorescence,Central Delta
2022-08-12,96,1.6321875,PPT,D29,8,Fluorescence,Central Delta
2022-08-13,96,1.6780208333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-14,96,1.6040625,PPT,D29,8,Fluorescence,Central Delta
2022-08-15,96,1.5264583333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-16,96,1.465,PPT,D29,8,Fluorescence,Central Delta
2022-08-17,96,1.5379166666666666,PPT,D29,8,Fluorescence,Central Delta
2022-08-18,96,1.5741666666666667,PPT,D29,8,Fluorescence,Central Delta
2022-08-19,96,1.5905208333333334,PPT,D29,8,Fluorescence,Central Delta
2022-08-20,96,1.6280208333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-21,96,1.6316666666666666,PPT,D29,8,Fluorescence,Central Delta
2022-08-22,96,1.6548958333333332,PPT,D29,8,Fluorescence,Central Delta
2022-08-23,96,2.0697916666666667,PPT,D29,8,Fluorescence,Central Delta
2022-08-24,96,2.3607291666666668,PPT,D29,8,Fluorescence,Central Delta
2022-08-25,96,2.392916666666667,PPT,D29,8,Fluorescence,Central Delta
2022-08-26,96,2.448958333333333,PPT,D29,8,Fluorescence,Central Delta
2022-08-27,96,2.5530208333333335,PPT,D29,8,Fluorescence,Central Delta
2022-08-28,96,2.5448958333333334,PPT,D29,8,Fluorescence,Central Delta
2022-08-29,96,2.5086458333333335,PPT,D29,8,Fluorescence,Central Delta
2022-08-30,96,2.474375,PPT,D29,8,Fluorescence,Central Delta
2022-08-31,96,2.3821875,PPT,D29,8,Fluorescence,Central Delta
2022-09-01,96,2.314791666666667,PPT,D29,9,Fluorescence,Central Delta
2022-09-02,96,2.2921875,PPT,D29,9,Fluorescence,Central Delta
2022-09-03,96,2.2907291666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-04,96,2.2041666666666666,PPT,D29,9,Fluorescence,Central Delta
2022-09-05,96,2.2091666666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-06,96,2.0876041666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-07,96,2.0685416666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-08,96,2.1328125,PPT,D29,9,Fluorescence,Central Delta
2022-09-09,96,2.2307291666666664,PPT,D29,9,Fluorescence,Central Delta
2022-09-10,96,2.3720833333333333,PPT,D29,9,Fluorescence,Central Delta
2022-09-11,96,2.2758333333333334,PPT,D29,9,Fluorescence,Central Delta
2022-09-12,96,2.1942708333333334,PPT,D29,9,Fluorescence,Central Delta
2022-09-13,96,2.2339583333333333,PPT,D29,9,Fluorescence,Central Delta
2022-09-14,96,2.2526041666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-15,96,2.2394791666666665,PPT,D29,9,Fluorescence,Central Delta
2022-09-16,96,2.1497916666666668,PPT,D29,9,Fluorescence,Central Delta
2022-09-17,96,2.1527083333333334,PPT,D29,9,Fluorescence,Central Delta
